cue,ftype,qid,question,truth_coded,count,truth_mean,truth_std,truth_min,truth_max,imagery_mean,imagery_std,imagery_min,imagery_max,difficulty_mean,difficulty_std,difficulty_min,difficulty_max,facts_mean,facts_std,facts_min,facts_max,imagery_z,facts_z,difficulty_z,truth_normed,truth_agree
jacket,nonvisual,4,Is it worn for the rain?,yes,5.0,1.4,0.8944271909999157,0.0,2.0,0.8,0.8366600265340756,0.0,2.0,-1.4,0.8944271909999157,-2.0,0.0,0.8,0.8366600265340756,0.0,2.0,-0.9754076109342235,-0.336127371550384,0.15093430838844527,yes,1.0
jacket,visual,1,Does it have a zipper?,yes,4.0,1.25,0.5,1.0,2.0,3.25,0.5,3.0,4.0,-1.25,1.5,-2.0,1.0,0.5,1.0,0.0,2.0,2.8361171343941387,-0.794950688085439,0.4889738466457779,yes,1.0
jacket,visual,2,Does it have pockets?,yes,6.0,1.6666666666666667,0.5163977794943221,1.0,2.0,1.3333333333333333,0.816496580927726,0.0,2.0,-1.3333333333333333,0.5163977794943223,-2.0,-1.0,1.1666666666666667,0.9831920802501751,0.0,2.0,-0.14568793848179104,0.22465668199246092,0.30117410316948207,yes,1.0
jacket,visual,3,Does it have a hood?,yes,4.0,0.25,0.5,0.0,1.0,1.75,0.9574271077563381,1.0,3.0,-0.75,0.9574271077563381,-2.0,0.0,0.25,0.5,0.0,1.0,0.502530555621672,-1.1773034518646515,1.6157723075035542,,
jacket,visual,4,Does it have sleeves?,yes,5.0,1.8,0.44721359549995815,1.0,2.0,2.8,1.6431676725154982,0.0,4.0,-1.6,0.547722557505166,-2.0,-1.0,1.2,1.3038404810405297,0.0,3.0,2.1360411607623986,0.27563705049635573,-0.29978507595466564,yes,1.0
jacket,nonvisual,1,Is it a vegetable?,no,5.0,-2.0,0.0,-2.0,-2.0,2.8,1.7888543819998315,0.0,4.0,-1.8,0.44721359549995815,-2.0,-1.0,2.0,2.0,0.0,4.0,2.1360411607623986,1.4991658945898356,-0.7505044602977761,no,1.0
jacket,nonvisual,2,Does it eat leaves?,no,7.0,-2.0,0.0,-2.0,-2.0,0.8571428571428571,0.8997354108424372,0.0,2.0,-1.8571428571428572,0.3779644730092273,-2.0,-1.0,0.7142857142857143,0.7559289460184544,0.0,2.0,-0.8865090746000344,-0.4672197477032569,-0.8792814272529506,no,1.0
jacket,nonvisual,3,Is it an animal?,no,6.0,-1.6666666666666667,0.8164965809277259,-2.0,0.0,1.0,0.8944271909999159,0.0,2.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,0.16666666666666666,0.408248290463863,0.0,1.0,-0.6642627337645614,-1.3047543731243891,-0.4500248707357024,no,1.0
jacket,nonvisual,4,Does it live in Africa?,no,4.0,-0.5,1.0,-2.0,0.0,0.5,0.5773502691896257,0.0,1.0,0.0,1.8257418583505538,-2.0,2.0,0.5,0.5773502691896257,0.0,1.0,-1.4421249266887168,-0.794950688085439,3.3059699987902187,,
jacket,visual,1,Does it have ears?,no,7.0,-2.0,0.0,-2.0,-2.0,1.1428571428571428,1.2149857925879117,0.0,3.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,0.42857142857142855,1.1338934190276817,0.0,3.0,-0.4420163929290884,-0.9041943348794997,-0.23539659247707814,no,1.0
jacket,visual,2,Is it green?,no,6.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.4719601443879746,0.0,4.0,-1.5,0.8366600265340756,-2.0,0.0,0.0,0.0,0.0,0.0,-0.404975336123176,-1.559656215643864,-0.07442538378311019,,
jacket,visual,3,Is it tall?,no,5.0,-1.2,0.8366600265340756,-2.0,0.0,1.6,1.51657508881031,0.0,4.0,-1.6,0.547722557505166,-2.0,-1.0,0.4,0.5477225575051661,0.0,1.0,0.2691718977444255,-0.9478917935971239,-0.29978507595466564,no,1.0
jacket,visual,4,Does it have hair?,no,7.0,-0.5714285714285714,0.7867957924694432,-2.0,0.0,1.1428571428571428,0.6900655593423543,0.0,2.0,-1.5714285714285714,0.5345224838248489,-2.0,-1.0,0.2857142857142857,0.4879500364742666,0.0,1.0,-0.4420163929290884,-1.122681628467621,-0.23539659247707814,no,1.0
lion,nonvisual,1,Is it an animal?,yes,8.0,1.75,0.7071067811865476,0.0,2.0,1.375,1.685018016012207,0.0,4.0,-1.875,0.3535533905932738,-2.0,-1.0,0.875,1.3562026818605375,0.0,4.0,-0.08086608907144464,-0.22142154241662038,-0.9195242294264424,yes,1.0
lion,nonvisual,2,Is it a carnivore?,yes,8.0,1.625,0.5175491695067657,1.0,2.0,1.375,1.1877349391654208,0.0,3.0,-1.75,0.4629100498862757,-2.0,-1.0,1.5,1.1952286093343936,0.0,3.0,-0.08086608907144464,0.7344603670314107,-0.6378246142119983,yes,1.0
lion,nonvisual,3,Is it a mammal?,yes,6.0,1.8333333333333333,0.40824829046386274,1.0,2.0,0.6666666666666666,0.816496580927726,0.0,2.0,-1.5,0.8366600265340756,-2.0,0.0,1.6666666666666667,1.505545305418162,0.0,4.0,-1.1828375290473319,0.9893622095508858,-0.07442538378311019,yes,1.0
lion,nonvisual,4,Does it live in jungles?,yes,5.0,0.4,1.140175425099138,-1.0,2.0,2.0,0.7071067811865476,1.0,3.0,-0.8,0.8366600265340756,-2.0,0.0,2.0,1.4142135623730951,0.0,3.0,0.8914616520837498,1.4991658945898356,1.5030924614177765,,
lion,nonvisual,5,Does it roar?,yes,4.0,2.0,0.0,2.0,2.0,2.0,1.8257418583505538,0.0,4.0,-2.0,0.0,-2.0,-2.0,2.0,0.816496580927726,1.0,3.0,0.8914616520837498,1.4991658945898356,-1.2012238446408865,yes,1.0
lion,visual,1,Does it have a mane?,yes,5.0,0.8,1.3038404810405297,-1.0,2.0,0.8,0.8366600265340756,0.0,2.0,-1.6,0.547722557505166,-2.0,-1.0,1.6,1.51657508881031,0.0,3.0,-0.9754076109342235,0.8874014725430959,-0.29978507595466564,yes,1.0
lion,visual,2,Does it have fur?,yes,7.0,1.5714285714285714,0.5345224838248489,1.0,2.0,1.2857142857142858,1.3801311186847085,0.0,3.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,0.5714285714285714,1.1338934190276817,0.0,3.0,-0.21977005209361514,-0.6857070412913784,-0.23539659247707814,yes,1.0
lion,visual,3,Does it have a tail?,yes,4.0,2.0,0.0,2.0,2.0,1.5,1.7320508075688772,0.0,4.0,-2.0,0.0,-2.0,-2.0,1.0,1.4142135623730951,0.0,3.0,0.11359945915959425,-0.030245160527014165,-1.2012238446408865,yes,1.0
lion,visual,4,Does it have teeth?,yes,8.0,1.875,0.3535533905932738,1.0,2.0,1.125,1.1259916264596033,0.0,3.0,-2.0,0.0,-2.0,-2.0,1.125,1.1259916264596033,0.0,3.0,-0.46979718553352245,0.16093122136259205,-1.2012238446408865,yes,1.0
lion,nonvisual,1,Is it found in kitchens?,no,5.0,-2.0,0.0,-2.0,-2.0,0.2,0.4472135954999579,0.0,1.0,-2.0,0.0,-2.0,-2.0,0.2,0.4472135954999579,0.0,1.0,-1.9088422424432103,-1.2537740046204942,-1.2012238446408865,no,1.0
lion,nonvisual,2,Does it eat cheese?,no,5.0,-0.4,0.8944271909999159,-1.0,1.0,1.0,1.0,0.0,2.0,-1.0,0.7071067811865476,-2.0,0.0,1.0,1.224744871391589,0.0,3.0,-0.6642627337645614,-0.030245160527014165,1.052373077074666,no,1.0
lion,nonvisual,3,Does it waddle?,no,4.0,-2.0,0.0,-2.0,-2.0,1.75,1.5,0.0,3.0,-1.5,0.5773502691896257,-2.0,-1.0,0.75,0.9574271077563381,0.0,2.0,0.502530555621672,-0.4125979243062266,-0.07442538378311019,no,1.0
lion,nonvisual,4,Does it lay eggs?,no,4.0,-2.0,0.0,-2.0,-2.0,0.5,1.0,0.0,2.0,-1.75,0.5,-2.0,-1.0,1.0,1.1547005383792515,0.0,2.0,-1.4421249266887168,-0.030245160527014165,-0.6378246142119983,no,1.0
lion,visual,1,Is it grey?,no,9.0,-1.3333333333333333,0.8660254037844386,-2.0,0.0,0.6666666666666666,0.8660254037844386,0.0,2.0,-1.4444444444444444,0.7264831572567788,-2.0,0.0,0.7777777777777778,1.092906420717,0.0,3.0,-1.1828375290473319,-0.3701142838863141,0.050774445201087225,no,1.0
lion,visual,2,Does it have long legs?,no,4.0,-0.75,1.5,-2.0,1.0,1.75,1.5,0.0,3.0,-1.25,0.9574271077563381,-2.0,0.0,1.0,1.4142135623730951,0.0,3.0,0.502530555621672,-0.030245160527014165,0.4889738466457779,,
lion,visual,3,Does it have wings?,no,3.0,-2.0,0.0,-2.0,-2.0,1.3333333333333333,2.3094010767585034,0.0,4.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,0.0,0.0,0.0,0.0,-0.14568793848179104,-1.559656215643864,-0.4500248707357024,no,1.0
lion,visual,4,Is it yellow inside?,no,4.0,-2.0,0.0,-2.0,-2.0,1.25,1.8929694486000912,0.0,4.0,-1.5,1.0,-2.0,0.0,1.25,1.2583057392117916,0.0,3.0,-0.27533163730248356,0.35210760325219825,-0.07442538378311019,no,1.0
lion,visual,5,Does it have a long neck?,no,6.0,-1.3333333333333333,0.816496580927726,-2.0,0.0,2.1666666666666665,0.9831920802501749,1.0,4.0,-0.8333333333333334,0.983192080250175,-2.0,0.0,1.3333333333333333,1.0327955589886446,0.0,3.0,1.1507490497251347,0.47955852451193565,1.427972564027258,no,1.0
mouse,nonvisual,1,Is it a rodent?,yes,7.0,1.4285714285714286,1.1338934190276817,-1.0,2.0,1.1428571428571428,1.2149857925879117,0.0,3.0,-1.8571428571428572,0.3779644730092273,-2.0,-1.0,1.1428571428571428,0.8997354108424375,0.0,2.0,-0.4420163929290884,0.18824213306110713,-0.8792814272529506,yes,1.0
mouse,nonvisual,2,Is it an animal?,yes,6.0,1.1666666666666667,0.9831920802501751,0.0,2.0,0.8333333333333334,0.983192080250175,0.0,2.0,-1.0,1.2649110640673518,-2.0,1.0,0.6666666666666666,0.816496580927726,0.0,2.0,-0.9235501314059464,-0.5400488455659641,1.052373077074666,yes,1.0
mouse,nonvisual,3,Does it eat?,yes,6.0,1.5,0.8366600265340756,0.0,2.0,1.3333333333333333,1.505545305418162,0.0,4.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,0.8333333333333334,1.3291601358251257,0.0,3.0,-0.14568793848179104,-0.28514700304648904,-0.4500248707357024,yes,1.0
mouse,nonvisual,4,Is it used in experiments?,yes,3.0,1.6666666666666667,0.5773502691896255,1.0,2.0,0.6666666666666666,0.5773502691896258,0.0,1.0,-1.3333333333333333,0.5773502691896258,-2.0,-1.0,2.6666666666666665,0.5773502691896263,2.0,3.0,-1.1828375290473319,2.518773264667735,0.30117410316948207,yes,1.0
mouse,nonvisual,5,Does it eat cheese?,yes,4.0,1.75,0.5,1.0,2.0,0.75,0.9574271077563381,0.0,2.0,-1.25,0.5,-2.0,-1.0,1.75,1.5,0.0,3.0,-1.053193830226639,1.116813130810623,0.4889738466457779,yes,1.0
mouse,visual,1,Does it have a tail?,yes,5.0,1.6,0.547722557505166,1.0,2.0,1.6,0.547722557505166,1.0,2.0,-1.8,0.44721359549995815,-2.0,-1.0,0.2,0.4472135954999579,0.0,1.0,0.2691718977444255,-1.2537740046204942,-0.7505044602977761,yes,1.0
mouse,visual,2,Is it grey?,yes,8.0,0.5,0.5345224838248488,0.0,1.0,2.0,1.4142135623730951,0.0,4.0,-1.375,0.7440238091428449,-2.0,0.0,1.75,1.3887301496588271,0.0,4.0,0.8914616520837498,1.116813130810623,0.20727423143133386,yes,1.0
mouse,visual,3,Does it have fur?,yes,7.0,1.4285714285714286,1.1338934190276817,-1.0,2.0,2.5714285714285716,1.1338934190276817,1.0,4.0,-1.5714285714285714,1.1338934190276817,-2.0,1.0,2.142857142857143,1.4638501094227996,0.0,4.0,1.7804470154256422,1.7176531881779569,-0.23539659247707814,yes,1.0
mouse,visual,4,Does it have whiskers?,yes,3.0,0.6666666666666666,2.309401076758503,-2.0,2.0,1.3333333333333333,1.1547005383792517,0.0,2.0,-2.0,0.0,-2.0,-2.0,0.3333333333333333,0.5773502691896258,0.0,1.0,-0.14568793848179104,-1.049852530604914,-1.2012238446408865,,
mouse,nonvisual,1,Is it a fruit?,no,4.0,-2.0,0.0,-2.0,-2.0,1.0,0.816496580927726,0.0,2.0,-2.0,0.0,-2.0,-2.0,0.25,0.5,0.0,1.0,-0.6642627337645614,-1.1773034518646515,-1.2012238446408865,no,1.0
mouse,nonvisual,2,Is it used for transportation?,no,4.0,-1.75,0.5,-2.0,-1.0,1.5,1.9148542155126762,0.0,4.0,-1.5,1.0,-2.0,0.0,1.0,2.0,0.0,4.0,0.11359945915959425,-0.030245160527014165,-0.07442538378311019,no,1.0
mouse,nonvisual,3,Does it live in zoos?,no,10.0,-0.6,1.07496769977314,-2.0,1.0,1.5,0.8498365855987975,0.0,3.0,-1.1,0.7378647873726218,-2.0,0.0,1.3,0.9486832980505139,0.0,3.0,0.11359945915959425,0.42857815600804083,0.8270133849031106,no,1.0
mouse,nonvisual,4,Does it live on water?,no,9.0,-1.8888888888888888,0.33333333333333276,-2.0,-1.0,1.6666666666666667,1.5811388300841898,0.0,4.0,-1.4444444444444444,1.0137937550497031,-2.0,1.0,1.7777777777777777,1.5634719199411433,0.0,4.0,0.37288685680097955,1.1592967712305355,0.050774445201087225,no,1.0
mouse,nonvisual,5,Is it hunted by people?,no,5.0,0.0,1.0,-1.0,1.0,1.0,0.7071067811865476,0.0,2.0,-1.2,0.44721359549995787,-2.0,-1.0,1.0,1.7320508075688772,0.0,4.0,-0.6642627337645614,-0.030245160527014165,0.6016536927315557,,
mouse,visual,1,Does it have gears?,no,6.0,-2.0,0.0,-2.0,-2.0,1.0,1.5491933384829668,0.0,4.0,-2.0,0.0,-2.0,-2.0,0.3333333333333333,0.5163977794943223,0.0,1.0,-0.6642627337645614,-1.049852530604914,-1.2012238446408865,no,1.0
mouse,visual,2,Is it large?,no,8.0,-1.625,0.7440238091428449,-2.0,0.0,0.75,1.0350983390135313,0.0,2.0,-1.75,0.4629100498862757,-2.0,-1.0,1.25,1.0350983390135313,0.0,3.0,-1.053193830226639,0.35210760325219825,-0.6378246142119983,no,1.0
mouse,visual,3,Does it have stripes?,no,5.0,-1.4,0.8944271909999157,-2.0,0.0,2.0,1.5811388300841898,0.0,4.0,-1.0,1.0,-2.0,0.0,1.4,1.6733200530681511,0.0,4.0,0.8914616520837498,0.5815192615197255,1.052373077074666,no,1.0
mouse,visual,4,Does it have a white tail?,no,6.0,0.16666666666666666,0.752772652709081,-1.0,1.0,2.0,1.5491933384829668,0.0,4.0,-1.5,0.8366600265340756,-2.0,0.0,1.0,1.5491933384829668,0.0,3.0,0.8914616520837498,-0.030245160527014165,-0.07442538378311019,,
penguin,nonvisual,1,Is it a bird?,yes,4.0,2.0,0.0,2.0,2.0,1.5,1.7320508075688772,0.0,3.0,-1.5,0.5773502691896257,-2.0,-1.0,2.0,0.816496580927726,1.0,3.0,0.11359945915959425,1.4991658945898356,-0.07442538378311019,yes,1.0
penguin,nonvisual,2,Is it unable to fly?,yes,6.0,1.5,0.5477225575051661,1.0,2.0,1.8333333333333333,1.7224014243685084,0.0,4.0,-1.5,0.5477225575051661,-2.0,-1.0,2.3333333333333335,1.3662601021279466,1.0,4.0,0.6321742544423645,2.008969579628786,-0.07442538378311019,yes,1.0
penguin,nonvisual,3,Does it live in the Arctic?,yes,7.0,0.2857142857142857,1.6035674514745464,-2.0,2.0,1.5714285714285714,1.511857892036909,0.0,4.0,-0.7142857142857143,0.9511897312113419,-2.0,0.0,2.2857142857142856,1.4960264830861913,0.0,4.0,0.22472262957733072,1.9361404817660781,1.696257911850538,,
penguin,nonvisual,4,Does it lay eggs?,yes,5.0,1.4,0.8944271909999157,0.0,2.0,1.4,0.8944271909999157,0.0,2.0,-1.0,0.7071067811865476,-2.0,0.0,1.8,1.0954451150103324,0.0,3.0,-0.041972979425237,1.1932836835664657,1.052373077074666,yes,1.0
penguin,nonvisual,5,Does it waddle?,yes,4.0,1.5,0.5773502691896257,1.0,2.0,1.75,1.707825127659933,0.0,4.0,-1.5,0.5773502691896257,-2.0,-1.0,0.0,0.0,0.0,0.0,0.502530555621672,-1.559656215643864,-0.07442538378311019,yes,1.0
penguin,visual,1,Is it black?,yes,5.0,0.8,0.8366600265340756,0.0,2.0,2.0,1.5811388300841898,0.0,4.0,-1.0,1.0,-2.0,0.0,1.2,0.8366600265340756,0.0,2.0,0.8914616520837498,0.27563705049635573,1.052373077074666,yes,1.0
penguin,visual,2,Does it have a beak?,yes,5.0,1.6,0.547722557505166,1.0,2.0,2.0,1.4142135623730951,0.0,3.0,-1.2,0.8366600265340756,-2.0,0.0,0.6,0.5477225575051661,0.0,1.0,0.8914616520837498,-0.6420095825737541,0.6016536927315557,yes,1.0
penguin,visual,3,Does it have feet?,yes,4.0,1.75,0.5,1.0,2.0,2.25,1.5,1.0,4.0,-1.75,0.5,-2.0,-1.0,1.75,2.0615528128088303,0.0,4.0,1.2803927485458275,1.116813130810623,-0.6378246142119983,yes,1.0
penguin,visual,4,Does it have wings?,yes,4.0,1.75,0.5,1.0,2.0,2.5,1.2909944487358056,1.0,4.0,-1.25,0.9574271077563381,-2.0,0.0,1.75,1.707825127659933,0.0,4.0,1.6693238450079053,1.116813130810623,0.4889738466457779,yes,1.0
penguin,nonvisual,1,Is it like a horse?,no,4.0,-2.0,0.0,-2.0,-2.0,1.75,1.5,1.0,4.0,-2.0,0.0,-2.0,-2.0,0.75,0.9574271077563381,0.0,2.0,0.502530555621672,-0.4125979243062266,-1.2012238446408865,no,1.0
penguin,nonvisual,2,Is it breakable?,no,5.0,-1.0,1.224744871391589,-2.0,1.0,1.4,1.1401754250991378,0.0,3.0,-1.6,0.8944271909999157,-2.0,0.0,0.6,0.8944271909999159,0.0,2.0,-0.041972979425237,-0.6420095825737541,-0.29978507595466564,no,1.0
penguin,nonvisual,3,Is it an herbivore?,no,6.0,-0.5,1.760681686165901,-2.0,2.0,2.6666666666666665,1.0327955589886446,1.0,4.0,-0.16666666666666666,1.3291601358251257,-2.0,1.0,2.3333333333333335,1.632993161855452,0.0,4.0,1.9286112426492903,2.008969579628786,2.9303705118376264,,
penguin,nonvisual,4,Does it like mud?,no,6.0,-1.3333333333333333,0.5163977794943223,-2.0,-1.0,2.1666666666666665,1.169045194450012,1.0,4.0,-1.0,1.0954451150103321,-2.0,1.0,1.1666666666666667,0.7527726527090811,0.0,2.0,1.1507490497251347,0.22465668199246092,1.052373077074666,no,1.0
penguin,nonvisual,5,Does it eat grain?,no,5.0,-1.8,0.44721359549995815,-2.0,-1.0,0.6,0.5477225575051661,0.0,1.0,-1.4,0.547722557505166,-2.0,-1.0,2.0,1.4142135623730951,0.0,4.0,-1.286552488103886,1.4991658945898356,0.15093430838844527,no,1.0
penguin,visual,1,Is it red?,no,7.0,-2.0,0.0,-2.0,-2.0,1.2857142857142858,1.1126972805283737,0.0,3.0,-1.8571428571428572,0.3779644730092273,-2.0,-1.0,0.5714285714285714,0.7867957924694432,0.0,2.0,-0.21977005209361514,-0.6857070412913784,-0.8792814272529506,no,1.0
penguin,visual,2,Does it have a tail?,no,6.0,-0.16666666666666666,1.3291601358251257,-2.0,2.0,2.5,1.378404875209022,0.0,4.0,-0.3333333333333333,1.3662601021279464,-2.0,1.0,2.0,1.4142135623730951,0.0,4.0,1.6693238450079053,1.4991658945898356,2.5547710248850346,,
penguin,visual,3,Does it have four legs?,no,5.0,-1.4,1.3416407864998738,-2.0,1.0,2.2,1.6431676725154984,0.0,4.0,-1.2,0.8366600265340756,-2.0,0.0,1.4,0.547722557505166,1.0,2.0,1.2026065292534123,0.5815192615197255,0.6016536927315557,no,1.0
penguin,visual,4,Is it long?,no,2.0,-1.0,1.4142135623730951,-2.0,0.0,1.0,1.4142135623730951,0.0,2.0,-1.5,0.7071067811865476,-2.0,-1.0,1.5,0.7071067811865476,1.0,2.0,-0.6642627337645614,0.7344603670314107,-0.07442538378311019,,
pig,nonvisual,1,Is it an animal?,yes,8.0,2.0,0.0,2.0,2.0,1.0,0.9258200997725514,0.0,2.0,-1.75,0.4629100498862757,-2.0,-1.0,0.375,0.7440238091428449,0.0,2.0,-0.6642627337645614,-0.9861270699750453,-0.6378246142119983,yes,1.0
pig,nonvisual,2,Does it live on farms?,yes,6.0,1.5,0.5477225575051661,1.0,2.0,1.1666666666666667,0.9831920802501751,0.0,3.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,0.8333333333333334,0.752772652709081,0.0,2.0,-0.404975336123176,-0.28514700304648904,-0.4500248707357024,yes,1.0
pig,nonvisual,3,Is it eaten as bacon?,yes,5.0,1.2,1.7888543819998317,-2.0,2.0,1.2,1.6431676725154984,0.0,3.0,-2.0,0.0,-2.0,-2.0,2.2,1.4832396974191326,0.0,4.0,-0.35311785659489914,1.8050481056132057,-1.2012238446408865,yes,1.0
pig,nonvisual,4,Is it smelly?,yes,6.0,0.6666666666666666,0.5163977794943223,0.0,1.0,1.0,0.8944271909999159,0.0,2.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,0.3333333333333333,0.5163977794943223,0.0,1.0,-0.6642627337645614,-1.049852530604914,-0.8256243576882942,yes,1.0
pig,nonvisual,5,Does it like mud?,yes,3.0,2.0,0.0,2.0,2.0,2.6666666666666665,2.3094010767585034,0.0,4.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,1.6666666666666667,2.0816659994661326,0.0,4.0,1.9286112426492903,0.9893622095508858,-0.4500248707357024,yes,1.0
pig,visual,1,Is it pink?,yes,7.0,0.8571428571428571,0.8997354108424372,0.0,2.0,1.7142857142857142,0.9511897312113418,0.0,3.0,-1.2857142857142858,0.9511897312113419,-2.0,0.0,0.5714285714285714,1.1338934190276817,0.0,3.0,0.44696897041280365,-0.6857070412913784,0.4084882422987937,yes,1.0
pig,visual,2,Does it have a tail?,yes,6.0,1.6666666666666667,0.8164965809277259,0.0,2.0,2.6666666666666665,1.211060141638997,1.0,4.0,-1.1666666666666667,1.1690451944500122,-2.0,1.0,0.3333333333333333,0.5163977794943223,0.0,1.0,1.9286112426492903,-1.049852530604914,0.6767735901220738,yes,1.0
pig,visual,3,Does it have a snout?,yes,4.0,2.0,0.0,2.0,2.0,2.75,0.9574271077563381,2.0,4.0,-1.75,0.5,-2.0,-1.0,1.25,0.5,1.0,2.0,2.058254941469983,0.35210760325219825,-0.6378246142119983,yes,1.0
pig,visual,4,Does it have legs?,yes,4.0,1.75,0.5,1.0,2.0,1.25,0.5,1.0,2.0,-1.75,0.5,-2.0,-1.0,2.0,1.8257418583505538,0.0,4.0,-0.27533163730248356,1.4991658945898356,-0.6378246142119983,yes,1.0
pig,visual,5,Is it muddy?,yes,6.0,0.5,0.5477225575051661,0.0,1.0,1.5,1.0488088481701516,0.0,3.0,-1.1666666666666667,1.1690451944500122,-2.0,1.0,1.3333333333333333,1.2110601416389968,0.0,3.0,0.11359945915959425,0.47955852451193565,0.6767735901220738,yes,1.0
pig,nonvisual,1,Is it tropical?,no,9.0,-1.3333333333333333,0.7071067811865476,-2.0,0.0,0.5555555555555556,0.7264831572567789,0.0,2.0,-1.3333333333333333,0.8660254037844386,-2.0,0.0,1.0,1.4142135623730951,0.0,4.0,-1.3556957941415884,-0.030245160527014165,0.30117410316948207,no,1.0
pig,nonvisual,2,Is it a bird?,no,5.0,-2.0,0.0,-2.0,-2.0,1.8,1.4832396974191326,0.0,4.0,-1.8,0.44721359549995815,-2.0,-1.0,0.6,0.8944271909999159,0.0,2.0,0.5803167749140876,-0.6420095825737541,-0.7505044602977761,no,1.0
pig,nonvisual,3,Does it live in India?,no,5.0,-0.2,0.8366600265340756,-1.0,1.0,1.0,1.0,0.0,2.0,-0.2,0.8366600265340756,-1.0,1.0,1.4,1.1401754250991378,0.0,3.0,-0.6642627337645614,0.5815192615197255,2.855250614447108,,
pig,nonvisual,4,Does it grow on trees?,no,6.0,-1.3333333333333333,1.632993161855452,-2.0,2.0,1.3333333333333333,1.7511900715418263,0.0,4.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,0.3333333333333333,0.5163977794943223,0.0,1.0,-0.14568793848179104,-1.049852530604914,-0.8256243576882942,no,1.0
pig,nonvisual,5,Does it grow in Hawaii?,no,5.0,-0.2,2.04939015319192,-2.0,2.0,1.0,1.4142135623730951,0.0,3.0,-1.4,1.3416407864998738,-2.0,1.0,1.8,1.4832396974191326,0.0,4.0,-0.6642627337645614,1.1932836835664657,0.15093430838844527,,
pig,visual,1,Is it made of glass?,no,4.0,-1.25,0.9574271077563381,-2.0,0.0,1.25,1.2583057392117916,0.0,3.0,-1.25,0.9574271077563381,-2.0,0.0,0.5,0.5773502691896257,0.0,1.0,-0.27533163730248356,-0.794950688085439,0.4889738466457779,no,1.0
pig,visual,2,Does it have wings?,no,6.0,-2.0,0.0,-2.0,-2.0,1.5,1.51657508881031,0.0,4.0,-2.0,0.0,-2.0,-2.0,0.5,0.8366600265340756,0.0,2.0,0.11359945915959425,-0.794950688085439,-1.2012238446408865,no,1.0
pig,visual,3,Does it have whiskers?,no,4.0,-1.0,1.1547005383792515,-2.0,0.0,2.75,1.8929694486000912,0.0,4.0,-1.5,1.0,-2.0,0.0,1.5,1.7320508075688772,0.0,4.0,2.058254941469983,0.7344603670314107,-0.07442538378311019,no,1.0
pig,visual,4,Does it have feathers?,no,4.0,-2.0,0.0,-2.0,-2.0,0.5,1.0,0.0,2.0,-2.0,0.0,-2.0,-2.0,1.25,1.8929694486000912,0.0,4.0,-1.4421249266887168,0.35210760325219825,-1.2012238446408865,no,1.0
pig,visual,5,Does it have fur?,no,4.0,-0.25,2.0615528128088303,-2.0,2.0,1.75,1.707825127659933,0.0,4.0,-1.5,1.0,-2.0,0.0,1.25,1.8929694486000912,0.0,4.0,0.502530555621672,0.35210760325219825,-0.07442538378311019,,
pineapple,nonvisual,1,Is it juicy?,yes,4.0,1.25,0.5,1.0,2.0,2.25,1.707825127659933,0.0,4.0,-1.25,0.5,-2.0,-1.0,0.5,1.0,0.0,2.0,1.2803927485458275,-0.794950688085439,0.4889738466457779,yes,1.0
pineapple,nonvisual,2,Is it tropical?,yes,6.0,1.8333333333333333,0.40824829046386274,1.0,2.0,1.3333333333333333,2.0655911179772892,0.0,4.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,1.6666666666666667,1.3662601021279464,0.0,4.0,-0.14568793848179104,0.9893622095508858,-0.4500248707357024,yes,1.0
pineapple,nonvisual,3,Does it grow on trees?,yes,4.0,0.5,1.2909944487358056,-1.0,2.0,1.25,1.2583057392117916,0.0,3.0,-1.25,0.5,-2.0,-1.0,2.25,1.707825127659933,0.0,4.0,-0.27533163730248356,1.881518658369048,0.4889738466457779,,
pineapple,nonvisual,4,Does it grow in Hawaii?,yes,6.0,1.8333333333333333,0.40824829046386274,1.0,2.0,1.5,1.378404875209022,0.0,3.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,1.1666666666666667,0.9831920802501751,0.0,2.0,0.11359945915959425,0.22465668199246092,-0.4500248707357024,yes,1.0
pineapple,nonvisual,5,Is it prickly?,yes,4.0,0.5,1.7320508075688772,-2.0,2.0,1.25,0.9574271077563381,0.0,2.0,-1.75,0.5,-2.0,-1.0,0.5,0.5773502691896257,0.0,1.0,-0.27533163730248356,-0.794950688085439,-0.6378246142119983,,
pineapple,visual,1,Is it yellow?,yes,3.0,0.0,1.0,-1.0,1.0,2.0,1.0,1.0,3.0,-1.3333333333333333,1.1547005383792517,-2.0,0.0,0.0,0.0,0.0,0.0,0.8914616520837498,-1.559656215643864,0.30117410316948207,,
