cue,ftype,qid,question,truth_coded,count,truth_mean,truth_std,truth_min,truth_max,senses_mean,senses_std,senses_min,senses_max,difficulty_mean,difficulty_std,difficulty_min,difficulty_max,truth_z,senses_z,difficulty_z,truth_normed,truth_agree
penguin,visual,3,Does it have feet?,yes,6.0,1.0,1.6733200530681511,-2.0,2.0,1.3333333333333333,0.816496580927726,1.0,3.0,-1.0,0.8944271909999159,-2.0,0.0,0.6830975485798644,-0.9846762317379731,0.5321049164752241,yes,1.0
penguin,visual,4,Does it have wings?,yes,3.0,1.6666666666666667,0.5773502691896255,1.0,2.0,1.3333333333333333,0.5773502691896258,1.0,2.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,1.116278980916236,-0.9846762317379731,-0.6826894825767157,yes,1.0
penguin,nonvisual,1,Is it like a horse?,no,3.0,-2.0,0.0,-2.0,-2.0,1.3333333333333333,0.5773502691896258,1.0,2.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,-1.2662188969338077,-0.9846762317379731,-0.6826894825767157,no,1.0
penguin,nonvisual,2,Is it breakable?,no,4.0,-1.25,1.5,-2.0,1.0,2.0,1.4142135623730951,1.0,4.0,-1.25,0.9574271077563381,-2.0,0.0,-0.7788897855553898,-0.20189689741622208,0.07655701683074671,no,1.0
penguin,nonvisual,3,Is it an herbivore?,no,6.0,-1.5,0.5477225575051661,-2.0,-1.0,3.1666666666666665,0.7527726527090812,2.0,4.0,-0.8333333333333334,0.983192080250175,-2.0,0.0,-0.9413328226815291,1.167966937646842,0.8358035162382089,no,1.0
penguin,nonvisual,4,Does it like mud?,no,5.0,-0.6,0.8944271909999159,-2.0,0.0,4.0,1.0,3.0,5.0,-0.8,1.3038404810405297,-2.0,1.0,-0.35653788902742745,2.1464411055490307,0.8965432361908059,no,1.0
penguin,nonvisual,5,Does it eat grain?,no,2.0,-1.5,0.7071067811865476,-2.0,-1.0,2.5,2.1213203435596424,1.0,4.0,0.0,0.0,0.0,0.0,-0.9413328226815291,0.3851876033250911,2.3542965150531336,no,1.0
penguin,visual,1,Is it red?,no,3.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,-1.2662188969338077,-1.3760658988988486,-0.6826894825767157,no,1.0
penguin,visual,2,Does it have a tail?,no,2.0,0.0,0.0,0.0,0.0,4.0,1.4142135623730951,3.0,5.0,0.5,0.7071067811865476,0.0,1.0,0.03332540007530694,2.1464411055490307,3.265392314342088,,
penguin,visual,3,Does it have four legs?,no,10.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-1.8,0.42163702135578407,-2.0,-1.0,-1.2662188969338077,-1.3760658988988486,-0.9256483623871036,no,1.0
penguin,visual,4,Is it long?,no,5.0,-1.4,0.8944271909999157,-2.0,0.0,2.6,1.6733200530681513,1.0,5.0,-0.6,1.140175425099138,-2.0,1.0,-0.8763556078310734,0.5026045034733538,1.260981555906388,no,1.0
pig,nonvisual,1,Is it an animal?,yes,5.0,2.0,0.0,2.0,2.0,2.6,1.8165902124584952,1.0,5.0,-2.0,0.0,-2.0,-2.0,1.3328696970844216,0.5026045034733538,-1.2900866821026855,yes,1.0
pig,nonvisual,2,Does it live on farms?,yes,2.0,2.0,0.0,2.0,2.0,1.5,0.7071067811865476,1.0,2.0,-2.0,0.0,-2.0,-2.0,1.3328696970844216,-0.7889813981575353,-1.2900866821026855,yes,1.0
pig,nonvisual,3,Is it eaten as bacon?,yes,7.0,1.7142857142857142,0.4879500364742663,1.0,2.0,3.5714285714285716,1.1338934190276813,2.0,5.0,-1.4285714285714286,0.7867957924694431,-2.0,0.0,1.1472205117974053,1.6432258191993339,-0.24883434005816576,yes,1.0
pig,nonvisual,4,Is it smelly?,yes,4.0,1.0,0.816496580927726,0.0,2.0,1.75,1.5,1.0,4.0,-2.0,0.0,-2.0,-2.0,0.6830975485798644,-0.4954391477868787,-1.2900866821026855,yes,1.0
pig,nonvisual,5,Does it like mud?,yes,6.0,1.3333333333333333,0.816496580927726,0.0,2.0,2.5,1.378404875209022,1.0,5.0,-0.5,1.224744871391589,-2.0,1.0,0.8996882647480501,0.3851876033250911,1.4432007157641789,yes,1.0
pig,visual,1,Is it pink?,yes,3.0,0.6666666666666666,0.5773502691896258,0.0,1.0,1.0,0.0,1.0,1.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,0.4665068324116785,-1.3760658988988486,-0.6826894825767157,yes,1.0
pig,visual,2,Does it have a tail?,yes,7.0,2.0,0.0,2.0,2.0,1.4285714285714286,0.7867957924694431,1.0,3.0,-1.8571428571428572,0.3779644730092273,-2.0,-1.0,1.3328696970844216,-0.8728506125491514,-1.0297735965915555,yes,1.0
pig,visual,3,Does it have a snout?,yes,5.0,1.6,0.547722557505166,1.0,2.0,1.4,0.8944271909999157,1.0,3.0,-1.4,0.8944271909999157,-2.0,0.0,1.0729608376825988,-0.9063982983057981,-0.19677172295593956,yes,1.0
pig,visual,4,Does it have legs?,yes,5.0,2.0,0.0,2.0,2.0,1.8,1.7888543819998317,1.0,5.0,-2.0,0.0,-2.0,-2.0,1.3328696970844216,-0.4367306977127473,-1.2900866821026855,yes,1.0
pig,visual,5,Is it muddy?,yes,7.0,0.42857142857142855,1.3972762620115438,-2.0,2.0,2.142857142857143,1.6761634196950514,1.0,5.0,-1.0,0.816496580927726,-2.0,0.0,0.3117991780058315,-0.03415846863298981,0.5321049164752241,,
pig,nonvisual,1,Is it tropical?,no,3.0,-1.0,1.0,-2.0,0.0,3.0,1.0,2.0,4.0,-0.3333333333333333,1.5275252316519468,-2.0,1.0,-0.6164467484292504,0.9722721040664043,1.746899315527164,no,1.0
pig,nonvisual,2,Is it a bird?,no,2.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-1.5,0.7071067811865476,-2.0,-1.0,-1.2662188969338077,-1.3760658988988486,-0.37899088281373067,no,1.0
pig,nonvisual,3,Does it live in India?,no,5.0,0.2,0.4472135954999579,0.0,1.0,3.2,1.7888543819998315,1.0,5.0,-0.6,1.140175425099138,-2.0,1.0,0.1632798297762184,1.2071059043629297,1.260981555906388,yes,0.0
pig,nonvisual,4,Does it grow on trees?,no,2.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,-1.3760658988988486,-1.2900866821026855,no,1.0
pig,nonvisual,5,Does it grow in Hawaii?,no,4.0,0.0,1.632993161855452,-2.0,2.0,4.25,0.5,4.0,5.0,0.0,0.816496580927726,-1.0,1.0,0.03332540007530694,2.4399833559196873,2.3542965150531336,,
pig,visual,1,Is it made of glass?,no,5.0,-2.0,0.0,-2.0,-2.0,1.8,1.7888543819998317,1.0,5.0,-1.8,0.44721359549995815,-2.0,-1.0,-1.2662188969338077,-0.4367306977127473,-0.9256483623871036,no,1.0
pig,visual,2,Does it have wings?,no,3.0,-2.0,0.0,-2.0,-2.0,1.6666666666666667,1.1547005383792515,1.0,3.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,-0.5932865645770975,-1.2900866821026855,no,1.0
pig,visual,3,Does it have whiskers?,no,10.0,-0.1,1.7919573407620815,-2.0,2.0,1.9,1.286683937707919,1.0,4.0,-1.4,0.8432740427115677,-2.0,0.0,-0.03165181477514881,-0.31931379756448486,-0.19677172295593956,,
pig,visual,4,Does it have feathers?,no,4.0,-2.0,0.0,-2.0,-2.0,1.5,1.0,1.0,3.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,-0.7889813981575353,-1.2900866821026855,no,1.0
pig,visual,5,Does it have fur?,no,5.0,-1.2,1.3038404810405297,-2.0,1.0,1.8,1.3038404810405297,1.0,4.0,-0.8,0.8366600265340756,-2.0,0.0,-0.7464011781301618,-0.4367306977127473,0.8965432361908059,no,1.0
pineapple,nonvisual,1,Is it juicy?,yes,4.0,0.5,0.5773502691896257,0.0,1.0,1.25,0.5,1.0,2.0,-1.0,0.816496580927726,-2.0,0.0,0.35821147432758565,-1.082523648528192,0.5321049164752241,yes,1.0
pineapple,nonvisual,2,Is it tropical?,yes,4.0,1.25,0.9574271077563381,0.0,2.0,2.5,1.9148542155126762,1.0,5.0,-1.5,1.0,-2.0,0.0,0.8455405857060037,0.3851876033250911,-0.37899088281373067,yes,1.0
pineapple,nonvisual,3,Does it grow on trees?,yes,5.0,0.2,2.04939015319192,-2.0,2.0,2.0,1.0,1.0,3.0,-1.0,1.4142135623730951,-2.0,1.0,0.1632798297762184,-0.20189689741622208,0.5321049164752241,,
pineapple,nonvisual,4,Does it grow in Hawaii?,yes,2.0,1.5,0.7071067811865476,1.0,2.0,3.0,2.8284271247461903,1.0,5.0,-1.5,0.7071067811865476,-2.0,-1.0,1.007983622832143,0.9722721040664043,-0.37899088281373067,yes,1.0
pineapple,nonvisual,5,Is it prickly?,yes,4.0,1.5,0.5773502691896257,1.0,2.0,1.25,0.5,1.0,2.0,-1.25,0.5,-2.0,-1.0,1.007983622832143,-1.082523648528192,0.07655701683074671,yes,1.0
pineapple,visual,1,Is it yellow?,yes,3.0,1.6666666666666667,0.5773502691896255,1.0,2.0,1.0,0.0,1.0,1.0,-1.3333333333333333,0.5773502691896258,-2.0,-1.0,1.116278980916236,-1.3760658988988486,-0.07529228305074562,yes,1.0
pineapple,visual,2,Does it have an inside?,yes,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,1.3328696970844216,-1.3760658988988486,-1.2900866821026855,yes,1.0
pineapple,visual,3,Does it have skin?,yes,3.0,1.0,0.0,1.0,1.0,2.6666666666666665,1.1547005383792517,2.0,4.0,-0.6666666666666666,1.1547005383792517,-2.0,0.0,0.6830975485798644,0.5808824369055287,1.139502116001194,yes,1.0
pineapple,visual,4,Is it yellow inside?,yes,3.0,1.0,1.7320508075688772,-1.0,2.0,1.6666666666666667,0.5773502691896255,1.0,2.0,-1.3333333333333333,0.5773502691896258,-2.0,-1.0,0.6830975485798644,-0.5932865645770975,-0.07529228305074562,,
pineapple,visual,5,Does it have a core?,yes,5.0,1.8,0.44721359549995815,1.0,2.0,1.8,1.7888543819998317,1.0,5.0,-1.8,0.44721359549995815,-2.0,-1.0,1.2029152673835102,-0.4367306977127473,-0.9256483623871036,yes,1.0
pineapple,nonvisual,1,Is it an animal?,no,3.0,-2.0,0.0,-2.0,-2.0,2.6666666666666665,1.5275252316519468,1.0,4.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,-1.2662188969338077,0.5808824369055287,-0.6826894825767157,no,1.0
pineapple,nonvisual,2,Is it clothing?,no,7.0,-2.0,0.0,-2.0,-2.0,1.5714285714285714,1.511857892036909,1.0,5.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,-0.7051121837659191,-1.2900866821026855,no,1.0
pineapple,nonvisual,3,Is it a carnivore?,no,2.0,-2.0,0.0,-2.0,-2.0,3.0,2.8284271247461903,1.0,5.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,0.9722721040664043,-1.2900866821026855,no,1.0
pineapple,nonvisual,4,Is it used for racing?,no,2.0,-2.0,0.0,-2.0,-2.0,4.5,0.7071067811865476,4.0,5.0,-1.5,0.7071067811865476,-2.0,-1.0,-1.2662188969338077,2.733525606290344,-0.37899088281373067,no,1.0
pineapple,nonvisual,5,Is it a pet?,no,4.0,-2.0,0.0,-2.0,-2.0,2.5,1.9148542155126762,1.0,5.0,-1.75,0.5,-2.0,-1.0,-1.2662188969338077,0.3851876033250911,-0.834538782458208,no,1.0
pineapple,visual,1,Does it have legs?,no,2.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,-1.3760658988988486,-1.2900866821026855,no,1.0
pineapple,visual,2,Does it have a seat?,no,5.0,-1.6,0.8944271909999157,-2.0,0.0,1.2,0.44721359549995787,1.0,2.0,-1.6,0.547722557505166,-2.0,-1.0,-1.006310037531985,-1.1412320986023232,-0.5612100426715217,no,1.0
pineapple,visual,3,Does it have whiskers?,no,1.0,-2.0,,-2.0,-2.0,1.0,,1.0,1.0,-2.0,,-2.0,-2.0,-1.2662188969338077,-1.3760658988988486,-1.2900866821026855,,
pineapple,visual,4,Does it have legs?,no,5.0,-2.0,0.0,-2.0,-2.0,1.8,1.3038404810405297,1.0,4.0,-1.4,0.8944271909999157,-2.0,0.0,-1.2662188969338077,-0.4367306977127473,-0.19677172295593956,no,1.0
pineapple,visual,5,Does it have a tail?,no,3.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,1.6666666666666667,1.1547005383792515,1.0,3.0,-1.0,1.0,-2.0,0.0,-1.049628180765622,-0.5932865645770975,0.5321049164752241,no,1.0
rabbit,nonvisual,1,Does it hop?,yes,6.0,1.6666666666666667,0.5163977794943221,1.0,2.0,1.6666666666666667,1.632993161855452,1.0,5.0,-2.0,0.0,-2.0,-2.0,1.116278980916236,-0.5932865645770975,-1.2900866821026855,yes,1.0
rabbit,nonvisual,2,Is it a pet?,yes,1.0,2.0,,2.0,2.0,3.0,,3.0,3.0,-2.0,,-2.0,-2.0,1.3328696970844216,0.9722721040664043,-1.2900866821026855,,
rabbit,nonvisual,3,Is it edible?,yes,3.0,2.0,0.0,2.0,2.0,2.6666666666666665,2.081665999466133,1.0,5.0,-1.0,0.0,-1.0,-1.0,1.3328696970844216,0.5808824369055287,0.5321049164752241,yes,1.0
rabbit,nonvisual,4,Is it hunted by people?,yes,6.0,1.0,1.2649110640673518,-1.0,2.0,3.3333333333333335,1.8618986725025253,1.0,5.0,-0.8333333333333334,0.983192080250175,-2.0,0.0,0.6830975485798644,1.36366177122728,0.8358035162382089,yes,1.0
rabbit,nonvisual,5,Does it eat carrots?,yes,6.0,1.1666666666666667,1.1690451944500122,-1.0,2.0,2.6666666666666665,1.632993161855452,1.0,5.0,-1.0,1.2649110640673518,-2.0,1.0,0.7913929066639572,0.5808824369055287,0.5321049164752241,yes,1.0
rabbit,visual,1,Does it have ears?,yes,4.0,2.0,0.0,2.0,2.0,1.25,0.5,1.0,2.0,-1.75,0.5,-2.0,-1.0,1.3328696970844216,-1.082523648528192,-0.834538782458208,yes,1.0
rabbit,visual,2,Does it have feet?,yes,5.0,2.0,0.0,2.0,2.0,2.8,1.7888543819998315,1.0,5.0,-1.6,0.8944271909999157,-2.0,0.0,1.3328696970844216,0.7374383037698788,-0.5612100426715217,yes,1.0
rabbit,visual,3,Does it have whiskers?,yes,7.0,1.1428571428571428,1.4638501094227998,-2.0,2.0,1.8571428571428572,1.2149857925879117,1.0,4.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,0.7759221412233724,-0.3696353261994544,-0.5091474255692956,yes,1.0
rabbit,visual,4,Does it have a tail?,yes,2.0,1.5,0.7071067811865476,1.0,2.0,1.5,0.7071067811865476,1.0,2.0,-1.5,0.7071067811865476,-2.0,-1.0,1.007983622832143,-0.7889813981575353,-0.37899088281373067,yes,1.0
rabbit,nonvisual,1,Does it live in zoos?,no,2.0,0.5,0.7071067811865476,0.0,1.0,2.0,0.0,2.0,2.0,-0.5,0.7071067811865476,-1.0,0.0,0.35821147432758565,-0.20189689741622208,1.4432007157641789,,
rabbit,nonvisual,2,Does it make noises?,no,5.0,0.4,0.8944271909999159,-1.0,1.0,1.4,0.8944271909999157,1.0,3.0,-1.0,1.0,-2.0,0.0,0.2932342594771299,-0.9063982983057981,0.5321049164752241,yes,0.0
rabbit,nonvisual,3,Does it roar?,no,2.0,-2.0,0.0,-2.0,-2.0,2.0,0.0,2.0,2.0,-1.0,0.0,-1.0,-1.0,-1.2662188969338077,-0.20189689741622208,0.5321049164752241,no,1.0
rabbit,nonvisual,4,Is it used for making jam?,no,6.0,-2.0,0.0,-2.0,-2.0,3.3333333333333335,1.6329931618554518,1.0,5.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,-1.2662188969338077,1.36366177122728,-0.9863880823397003,no,1.0
rabbit,nonvisual,5,Is it a fruit?,no,5.0,-2.0,0.0,-2.0,-2.0,3.2,2.0493901531919194,1.0,5.0,-1.6,0.547722557505166,-2.0,-1.0,-1.2662188969338077,1.2071059043629297,-0.5612100426715217,no,1.0
rabbit,visual,1,Does it have spots?,no,8.0,-0.375,0.7440238091428449,-2.0,0.0,2.375,1.9226098333849673,1.0,5.0,-1.375,0.7440238091428449,-2.0,0.0,-0.2103391556139021,0.23841647813976283,-0.15121693299149197,no,1.0
rabbit,visual,2,Is it made of metal?,no,9.0,-1.4444444444444444,0.8819171036881968,-2.0,0.0,1.4444444444444444,1.0137937550497031,1.0,4.0,-1.5555555555555556,0.7264831572567788,-2.0,0.0,-0.9052343699868315,-0.8542130093510146,-0.48022374940139234,no,1.0
rabbit,visual,3,Does it have a seat?,no,2.0,-2.0,0.0,-2.0,-2.0,1.5,0.7071067811865476,1.0,2.0,-1.0,1.4142135623730951,-2.0,0.0,-1.2662188969338077,-0.7889813981575353,0.5321049164752241,no,1.0
rabbit,visual,4,Is it flat?,no,8.0,-1.5,0.9258200997725514,-2.0,0.0,1.75,1.0350983390135313,1.0,3.0,-1.375,0.9161253813129043,-2.0,0.0,-0.9413328226815291,-0.4954391477868787,-0.15121693299149197,no,1.0
raccoon,nonvisual,1,Does it eat garbage?,yes,5.0,0.8,0.8366600265340756,0.0,2.0,3.2,1.4832396974191324,1.0,5.0,-1.6,0.547722557505166,-2.0,-1.0,0.5531431188789528,1.2071059043629297,-0.5612100426715217,yes,1.0
raccoon,nonvisual,2,Is it furry?,yes,7.0,1.7142857142857142,0.4879500364742663,1.0,2.0,1.5714285714285714,1.511857892036909,1.0,5.0,-1.5714285714285714,0.5345224838248489,-2.0,-1.0,1.1472205117974053,-0.7051121837659191,-0.5091474255692956,yes,1.0
raccoon,nonvisual,3,Is it nocturnal?,yes,0.0,,,,,,,,,,,,,,,,,
raccoon,nonvisual,4,Does it produce offspring?,yes,4.0,2.0,0.0,2.0,2.0,1.5,0.5773502691896257,1.0,2.0,-1.0,1.1547005383792515,-2.0,0.0,1.3328696970844216,-0.7889813981575353,0.5321049164752241,yes,1.0
raccoon,visual,1,Is it black?,yes,5.0,0.2,1.0954451150103321,-1.0,2.0,1.4,0.547722557505166,1.0,2.0,-0.8,1.0954451150103321,-2.0,0.0,0.1632798297762184,-0.9063982983057981,0.8965432361908059,,
raccoon,visual,2,Does it have a tail?,yes,9.0,1.7777777777777777,0.44095855184409866,1.0,2.0,1.3333333333333333,0.7071067811865476,1.0,3.0,-1.5555555555555556,1.0137937550497031,-2.0,1.0,1.188475886305631,-0.9846762317379731,-0.48022374940139234,yes,1.0
raccoon,visual,3,Does it have eyes?,yes,7.0,2.0,0.0,2.0,2.0,1.5714285714285714,0.7867957924694432,1.0,3.0,-1.8571428571428572,0.3779644730092273,-2.0,-1.0,1.3328696970844216,-0.7051121837659191,-1.0297735965915555,yes,1.0
raccoon,visual,4,Does it have stripes?,yes,2.0,0.5,0.7071067811865476,0.0,1.0,3.0,1.4142135623730951,2.0,4.0,-0.5,0.7071067811865476,-1.0,0.0,0.35821147432758565,0.9722721040664043,1.4432007157641789,,
raccoon,visual,5,Does it have a mask?,yes,7.0,-1.1428571428571428,1.4638501094227998,-2.0,1.0,2.7142857142857144,1.6035674514745464,1.0,5.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,-0.7092713410727586,0.6367952464999398,-0.5091474255692956,no,0.0
raccoon,nonvisual,1,Does it hop?,no,4.0,-1.5,0.5773502691896257,-2.0,-1.0,1.75,0.9574271077563381,1.0,3.0,-1.25,0.9574271077563381,-2.0,0.0,-0.9413328226815291,-0.4954391477868787,0.07655701683074671,no,1.0
raccoon,nonvisual,2,Is it used for protection?,no,5.0,-1.2,1.0954451150103321,-2.0,0.0,3.6,1.341640786499874,2.0,5.0,-0.6,1.3416407864998738,-2.0,1.0,-0.7464011781301618,1.6767735049559802,1.260981555906388,no,1.0
raccoon,nonvisual,3,Is it used for holding beer?,no,2.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-1.5,0.7071067811865476,-2.0,-1.0,-1.2662188969338077,-1.3760658988988486,-0.37899088281373067,no,1.0
raccoon,nonvisual,4,Does it spit?,no,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.5,0.7071067811865476,0.0,1.0,0.6830975485798644,0.9722721040664043,3.265392314342088,yes,0.0
raccoon,visual,1,Does it have a mane?,no,5.0,-1.6,0.547722557505166,-2.0,-1.0,2.0,1.0,1.0,3.0,-1.0,1.0,-2.0,0.0,-1.006310037531985,-0.20189689741622208,0.5321049164752241,no,1.0
raccoon,visual,2,Does it have seeds?,no,7.0,-1.7142857142857142,0.7559289460184543,-2.0,0.0,2.7142857142857144,1.4960264830861913,1.0,5.0,-1.7142857142857142,0.4879500364742663,-2.0,-1.0,-1.0805697116467914,0.6367952464999398,-0.7694605110804253,no,1.0
raccoon,visual,3,Does it have green leaves?,no,1.0,-2.0,,-2.0,-2.0,4.0,,4.0,4.0,-1.0,,-1.0,-1.0,-1.2662188969338077,2.1464411055490307,0.5321049164752241,,
raccoon,visual,4,Does it have a long neck?,no,5.0,-0.8,1.7888543819998317,-2.0,2.0,1.8,1.3038404810405297,1.0,4.0,-1.2,1.0954451150103321,-2.0,0.0,-0.486492318728339,-0.4367306977127473,0.16766659675964227,no,1.0
raccoon,visual,5,Does it have a beak?,no,5.0,-2.0,0.0,-2.0,-2.0,2.4,1.9493588689617927,1.0,5.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,0.2677707031768284,-1.2900866821026855,no,1.0
strawberry,nonvisual,1,Is it a fruit?,yes,6.0,1.6666666666666667,0.8164965809277259,0.0,2.0,3.3333333333333335,1.9663841605003498,1.0,5.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,1.116278980916236,1.36366177122728,-0.6826894825767157,yes,1.0
strawberry,nonvisual,2,Does it taste sweet?,yes,7.0,1.5714285714285714,0.7867957924694432,0.0,2.0,1.4285714285714286,0.7867957924694431,1.0,3.0,-1.2857142857142858,0.7559289460184545,-2.0,0.0,1.0543959191538972,-0.8728506125491514,0.011478745452964052,yes,1.0
strawberry,nonvisual,3,Is it used for making jam?,yes,7.0,1.4285714285714286,1.1338934190276817,-1.0,2.0,2.2857142857142856,1.4960264830861913,1.0,5.0,-1.0,1.1547005383792515,-2.0,1.0,0.9615713265103889,0.13357996015024245,0.5321049164752241,yes,1.0
strawberry,nonvisual,4,Does it taste good?,yes,2.0,1.5,0.7071067811865476,1.0,2.0,1.0,0.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,1.007983622832143,-1.3760658988988486,-1.2900866821026855,yes,1.0
strawberry,visual,1,Is it red?,yes,4.0,1.5,0.5773502691896257,1.0,2.0,1.0,0.0,1.0,1.0,-1.75,0.5,-2.0,-1.0,1.007983622832143,-1.3760658988988486,-0.834538782458208,yes,1.0
strawberry,visual,2,Does it have seeds?,yes,3.0,1.0,1.0,0.0,2.0,1.6666666666666667,1.1547005383792515,1.0,3.0,-1.0,1.7320508075688772,-2.0,1.0,0.6830975485798644,-0.5932865645770975,0.5321049164752241,yes,1.0
strawberry,visual,3,Does it have green leaves?,yes,5.0,0.4,1.51657508881031,-2.0,2.0,2.0,1.224744871391589,1.0,4.0,-1.0,0.7071067811865476,-2.0,0.0,0.2932342594771299,-0.20189689741622208,0.5321049164752241,,
strawberry,visual,4,Is it small?,yes,2.0,1.5,0.7071067811865476,1.0,2.0,2.5,2.1213203435596424,1.0,4.0,-2.0,0.0,-2.0,-2.0,1.007983622832143,0.3851876033250911,-1.2900866821026855,yes,1.0
strawberry,nonvisual,1,Is is used for riding?,no,1.0,-2.0,,-2.0,-2.0,4.0,,4.0,4.0,-1.0,,-1.0,-1.0,-1.2662188969338077,2.1464411055490307,0.5321049164752241,,
strawberry,nonvisual,2,Is it an insect?,no,5.0,-2.0,0.0,-2.0,-2.0,1.8,0.8366600265340757,1.0,3.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,-0.4367306977127473,-1.2900866821026855,no,1.0
strawberry,nonvisual,3,Is it furniture?,no,2.0,-2.0,0.0,-2.0,-2.0,1.5,0.7071067811865476,1.0,2.0,-1.5,0.7071067811865476,-2.0,-1.0,-1.2662188969338077,-0.7889813981575353,-0.37899088281373067,no,1.0
strawberry,nonvisual,4,Does it eat?,no,3.0,-0.6666666666666666,2.309401076758503,-2.0,2.0,2.0,1.0,1.0,3.0,-1.3333333333333333,0.5773502691896258,-2.0,-1.0,-0.3998560322610646,-0.20189689741622208,-0.07529228305074562,,
strawberry,visual,1,Does it have four legs?,no,2.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,-1.3760658988988486,-1.2900866821026855,no,1.0
strawberry,visual,2,Does it have a tail?,no,5.0,-2.0,0.0,-2.0,-2.0,2.0,1.4142135623730951,1.0,4.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,-0.20189689741622208,-1.2900866821026855,no,1.0
strawberry,visual,3,Does it have a mane?,no,3.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,-1.2662188969338077,-1.3760658988988486,-0.6826894825767157,no,1.0
strawberry,visual,4,Does it have ears?,no,4.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-1.5,1.0,-2.0,0.0,-1.2662188969338077,-1.3760658988988486,-0.37899088281373067,no,1.0
swan,nonvisual,1,Is it graceful?,yes,7.0,1.5714285714285714,0.5345224838248489,1.0,2.0,1.7142857142857142,1.4960264830861911,1.0,5.0,-1.5714285714285714,1.1338934190276817,-2.0,1.0,1.0543959191538972,-0.5373737549826869,-0.5091474255692956,yes,1.0
swan,nonvisual,2,Is it a bird?,yes,5.0,2.0,0.0,2.0,2.0,1.6,0.547722557505166,1.0,2.0,-1.6,0.547722557505166,-2.0,-1.0,1.3328696970844216,-0.6715644980092725,-0.5612100426715217,yes,1.0
swan,nonvisual,3,Does it live on water?,yes,8.0,1.25,0.8864052604279183,0.0,2.0,2.25,1.7525491637693282,1.0,5.0,-1.0,1.3093073414159542,-2.0,1.0,0.8455405857060037,0.09164535295443452,0.5321049164752241,yes,1.0
swan,nonvisual,4,Does it lay eggs?,yes,3.0,2.0,0.0,2.0,2.0,1.3333333333333333,0.5773502691896258,1.0,2.0,-1.3333333333333333,1.1547005383792517,-2.0,0.0,1.3328696970844216,-0.9846762317379731,-0.07529228305074562,yes,1.0
swan,visual,1,Does it have a long neck?,yes,5.0,1.4,0.547722557505166,1.0,2.0,2.6,1.5165750888103104,1.0,5.0,-1.4,0.8944271909999157,-2.0,0.0,0.9430064079816872,0.5026045034733538,-0.19677172295593956,yes,1.0
swan,visual,2,Does it have a beak?,yes,5.0,0.8,1.6431676725154984,-2.0,2.0,2.8,1.7888543819998315,1.0,5.0,-0.8,0.8366600265340756,-2.0,0.0,0.5531431188789528,0.7374383037698788,0.8965432361908059,yes,1.0
swan,visual,3,Does it have feathers?,yes,5.0,1.8,0.44721359549995815,1.0,2.0,2.6,1.5165750888103104,1.0,4.0,-2.0,0.0,-2.0,-2.0,1.2029152673835102,0.5026045034733538,-1.2900866821026855,yes,1.0
swan,visual,4,Does it have wings?,yes,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,1.3328696970844216,-1.3760658988988486,-1.2900866821026855,yes,1.0
