"cue","ftype","qid","question","response","question_id","count","truth_mean","truth_std","truth_min","truth_max","imagery_mean","imagery_std","imagery_min","imagery_max","difficulty_mean","difficulty_std","difficulty_min","difficulty_max","facts_mean","facts_std","facts_min","facts_max"
"raccoon","visual",3,"Does it have eyes?","yes","raccoon:visual:yes:3",5,2,0,2,2,1.2,1.30384048104053,0,3,-1.8,0.447213595499958,-2,-1,0.8,1.30384048104053,0,3
"raccoon","visual",4,"Does it have stripes?","yes","raccoon:visual:yes:4",6,0.166666666666667,1.47196014438797,-2,2,1.66666666666667,1.36626010212795,0,4,-0.666666666666667,1.211060141639,-2,1,1,0.894427190999916,0,2
"raccoon","visual",5,"Does it have a mask?","yes","raccoon:visual:yes:5",5,1.2,0.447213595499958,1,2,2.4,1.14017542509914,1,4,-1,0.707106781186548,-2,0,2.2,1.30384048104053,1,4
"raccoon","nonvisual",1,"Does it hop?","no","raccoon:nonvisual:no:1",5,-0.4,0.894427190999916,-1,1,1.6,1.14017542509914,0,3,-0.6,1.14017542509914,-2,1,1.4,1.67332005306815,0,4
"raccoon","nonvisual",2,"Is it used for protection?","no","raccoon:nonvisual:no:2",4,-1.75,0.5,-2,-1,1,2,0,4,-1.5,0.577350269189626,-2,-1,0.5,0.577350269189626,0,1
"raccoon","nonvisual",3,"Is it used for holding beer?","no","raccoon:nonvisual:no:3",4,-2,0,-2,-2,1.25,0.957427107756338,0,2,-1.75,0.5,-2,-1,0.75,0.957427107756338,0,2
"raccoon","visual",1,"Does it have a mane?","no","raccoon:visual:no:1",5,-1.6,0.547722557505166,-2,-1,2.2,0.836660026534076,1,3,-1.2,1.09544511501033,-2,0,1.4,1.34164078649987,0,3
"raccoon","visual",2,"Does it have seeds?","no","raccoon:visual:no:2",5,-2,0,-2,-2,1.2,0.836660026534076,0,2,-1.6,0.894427190999916,-2,0,0.8,1.09544511501033,0,2
"raccoon","visual",3,"Does it have green leaves?","no","raccoon:visual:no:3",6,-2,0,-2,-2,0,0,0,0,-2,0,-2,-2,0.5,1.22474487139159,0,3
"raccoon","visual",4,"Does it have a long neck?","no","raccoon:visual:no:4",5,-1.8,0.447213595499958,-2,-1,2.2,1.30384048104053,1,4,-1,0.707106781186548,-2,0,1.4,1.14017542509914,0,3
"raccoon","visual",5,"Does it have a beak?","no","raccoon:visual:no:5",9,-2,0,-2,-2,0.666666666666667,0.866025403784439,0,2,-1.77777777777778,0.440958551844099,-2,-1,0.333333333333333,0.707106781186548,0,2
"strawberry","nonvisual",1,"Is it a fruit?","yes","strawberry:nonvisual:yes:1",2,2,0,2,2,1,1.4142135623731,0,2,-1.5,0.707106781186548,-2,-1,3,0,3,3
"strawberry","nonvisual",2,"Does it taste sweet?","yes","strawberry:nonvisual:yes:2",5,1.4,0.547722557505166,1,2,1.2,1.09544511501033,0,3,-1.6,0.547722557505166,-2,-1,1.6,1.14017542509914,0,3
"strawberry","nonvisual",3,"Is it used for making jam?","yes","strawberry:nonvisual:yes:3",7,1.71428571428571,0.487950036474266,1,2,2.42857142857143,1.39727626201154,0,4,-1.71428571428571,0.487950036474266,-2,-1,2,1.63299316185545,0,4
"strawberry","nonvisual",4,"Does it taste good?","yes","strawberry:nonvisual:yes:4",6,1,0.894427190999916,0,2,2.33333333333333,1.86189867250253,0,4,-1.16666666666667,0.752772652709081,-2,0,2.16666666666667,1.16904519445001,1,4
"strawberry","visual",1,"Is it red?","yes","strawberry:visual:yes:1",3,1.66666666666667,0.577350269189626,1,2,1.66666666666667,0.577350269189626,1,2,-1.33333333333333,0.577350269189626,-2,-1,0,0,0,0
"strawberry","visual",2,"Does it have seeds?","yes","strawberry:visual:yes:2",7,1.71428571428571,0.755928946018454,0,2,1,1.52752523165195,0,4,-1.57142857142857,0.786795792469443,-2,0,0.857142857142857,1.21498579258791,0,3
"strawberry","visual",3,"Does it have green leaves?","yes","strawberry:visual:yes:3",3,2,0,2,2,2,1,1,3,-1.66666666666667,0.577350269189626,-2,-1,0,0,0,0
"strawberry","visual",4,"Is it small?","yes","strawberry:visual:yes:4",5,1.6,0.547722557505166,1,2,1.6,1.51657508881031,0,3,-1.4,0.894427190999916,-2,0,0.8,0.836660026534076,0,2
"strawberry","nonvisual",1,"Is is used for riding?","no","strawberry:nonvisual:no:1",5,-2,0,-2,-2,1.4,1.34164078649987,0,3,-1.6,0.894427190999916,-2,0,1.4,1.94935886896179,0,4
"strawberry","nonvisual",2,"Is it an insect?","no","strawberry:nonvisual:no:2",5,-2,0,-2,-2,1.4,1.67332005306815,0,4,-1.8,0.447213595499958,-2,-1,1.8,1.48323969741913,0,4
"strawberry","nonvisual",3,"Is it furniture?","no","strawberry:nonvisual:no:3",5,-2,0,-2,-2,0.4,0.894427190999916,0,2,-1.8,0.447213595499958,-2,-1,0.4,0.894427190999916,0,2
"strawberry","nonvisual",4,"Does it eat?","no","strawberry:nonvisual:no:4",4,-0.75,1.5,-2,1,1.75,1.70782512765993,0,4,-2,0,-2,-2,0.25,0.5,0,1
"strawberry","visual",1,"Does it have four legs?","no","strawberry:visual:no:1",5,-2,0,-2,-2,0.4,0.894427190999916,0,2,-1.2,1.78885438199983,-2,2,0,0,0,0
"strawberry","visual",2,"Does it have a tail?","no","strawberry:visual:no:2",4,-1.75,0.5,-2,-1,2.75,1.5,1,4,-1.5,1,-2,0,0.75,0.957427107756338,0,2
"strawberry","visual",3,"Does it have a mane?","no","strawberry:visual:no:3",7,-2,0,-2,-2,0.285714285714286,0.487950036474267,0,1,-1.85714285714286,0.377964473009227,-2,-1,0,0,0,0
"strawberry","visual",4,"Does it have ears?","no","strawberry:visual:no:4",10,-1.6,1.26491106406735,-2,2,1.3,1.70293863659264,0,4,-1.8,0.421637021355784,-2,-1,0.9,1.3703203194063,0,4
"swan","nonvisual",1,"Is it graceful?","yes","swan:nonvisual:yes:1",7,1.71428571428571,0.487950036474266,1,2,1.57142857142857,1.51185789203691,0,4,-1.85714285714286,0.377964473009227,-2,-1,0.571428571428571,0.786795792469443,0,2
"swan","nonvisual",2,"Is it a bird?","yes","swan:nonvisual:yes:2",4,2,0,2,2,1.75,1.70782512765993,0,4,-1.25,0.5,-2,-1,1,1.15470053837925,0,2
"swan","nonvisual",3,"Does it live on water?","yes","swan:nonvisual:yes:3",6,1,1.67332005306815,-2,2,1.66666666666667,1.63299316185545,0,4,-1.33333333333333,1.03279555898864,-2,0,1.66666666666667,1.50554530541816,0,4
"swan","nonvisual",4,"Does it lay eggs?","yes","swan:nonvisual:yes:4",6,1,1.09544511501033,-1,2,1.66666666666667,1.36626010212795,0,3,-1,0.894427190999916,-2,0,1.33333333333333,1.211060141639,0,3
"swan","visual",1,"Does it have a long neck?","yes","swan:visual:yes:1",4,1.75,0.5,1,2,2,1.82574185835055,0,4,-2,0,-2,-2,1.5,1.29099444873581,0,3
"swan","visual",2,"Does it have a beak?","yes","swan:visual:yes:2",4,2,0,2,2,3.25,0.957427107756338,2,4,-1.75,0.5,-2,-1,1.5,1.91485421551268,0,4
"swan","visual",3,"Does it have feathers?","yes","swan:visual:yes:3",6,2,0,2,2,1,0.894427190999916,0,2,-1.83333333333333,0.408248290463863,-2,-1,0.333333333333333,0.516397779494322,0,1
"swan","visual",4,"Does it have wings?","yes","swan:visual:yes:4",6,1.5,1.22474487139159,-1,2,2,1.67332005306815,0,4,-1.33333333333333,0.816496580927726,-2,0,1.83333333333333,1.32916013582513,0,4
"swan","nonvisual",1,"Is it used by riding?","no","swan:nonvisual:no:1",7,-1.85714285714286,0.377964473009227,-2,-1,1.14285714285714,1.3451854182691,0,3,-1.28571428571429,0.755928946018455,-2,0,1.28571428571429,1.60356745147455,0,4
"swan","nonvisual",2,"Does it grow on trees?","no","swan:nonvisual:no:2",5,-2,0,-2,-2,1.4,1.14017542509914,0,3,-1.8,0.447213595499958,-2,-1,1.4,1.67332005306815,0,4
"swan","nonvisual",3,"Is it found in dining rooms?","no","swan:nonvisual:no:3",7,-1.57142857142857,0.786795792469443,-2,0,0.571428571428571,0.975900072948533,0,2,-1.42857142857143,0.786795792469443,-2,0,1,1.52752523165195,0,4
"swan","nonvisual",4,"Does it travel in herds?","no","swan:nonvisual:no:4",4,-0.25,0.957427107756338,-1,1,0.75,0.957427107756338,0,2,-0.25,0.5,-1,0,1,0.816496580927726,0,2
"swan","visual",1,"Does it have a hump?","no","swan:visual:no:1",5,-2,0,-2,-2,1.8,1.78885438199983,0,4,-1.6,0.547722557505166,-2,-1,0.6,1.34164078649987,0,3
"swan","visual",2,"Does it have a tail?","no","swan:visual:no:2",6,-0.666666666666667,1.211060141639,-2,1,3.16666666666667,1.16904519445001,1,4,-0.5,1.04880884817015,-2,1,1.83333333333333,1.72240142436851,0,4
"swan","visual",3,"Does it have four legs?","no","swan:visual:no:3",6,-1.83333333333333,0.408248290463863,-2,-1,2.5,1.51657508881031,0,4,-1.66666666666667,0.516397779494322,-2,-1,2.16666666666667,1.60208197875972,0,4
"swan","visual",4,"Is it made of wood?","no","swan:visual:no:4",8,-1.75,0.707106781186548,-2,0,0.375,0.744023809142845,0,2,-1.875,0.353553390593274,-2,-1,0.125,0.353553390593274,0,1
"table","nonvisual",1,"Is it used for eating on?","yes","table:nonvisual:yes:1",2,1,0,1,1,2,2.82842712474619,0,4,-2,0,-2,-2,0,0,0,0
"table","nonvisual",2,"Is it found in kitchens?","yes","table:nonvisual:yes:2",4,1,0.816496580927726,0,2,1.5,1.29099444873581,0,3,-1.5,0.577350269189626,-2,-1,0.25,0.5,0,1
"table","nonvisual",3,"Is it found in dining rooms?","yes","table:nonvisual:yes:3",7,1.42857142857143,0.534522483824849,1,2,1.57142857142857,1.81265393434993,0,4,-1.85714285714286,0.377964473009227,-2,-1,0.285714285714286,0.487950036474267,0,1
"table","nonvisual",4,"Is it furniture?","yes","table:nonvisual:yes:4",4,1.75,0.5,1,2,1,0.816496580927726,0,2,-1.5,1,-2,0,0.5,1,0,2
"table","visual",1,"Is it made of wood?","yes","table:visual:yes:1",4,0.75,0.5,0,1,2,1.82574185835055,0,4,-1,1.4142135623731,-2,1,2,1.82574185835055,0,4
"table","visual",2,"Is it round?","no","table:visual:no:2",6,-0.166666666666667,0.408248290463863,-1,0,1.83333333333333,1.16904519445001,0,3,-1.66666666666667,0.516397779494322,-2,-1,0.833333333333333,0.983192080250175,0,2
"table","visual",3,"Does it have legs?","yes","table:visual:yes:3",4,1.25,0.957427107756338,0,2,1.25,1.25830573921179,0,3,-0.75,1.5,-2,1,1.5,1.73205080756888,0,4
"table","visual",4,"Is it flat?","yes","table:visual:yes:4",7,1.42857142857143,1.13389341902768,-1,2,2.14285714285714,1.3451854182691,1,4,-1.28571428571429,0.755928946018455,-2,0,1.71428571428571,1.49602648308619,0,4
"table","nonvisual",1,"Is it an animal?","no","table:nonvisual:no:1",4,-2,0,-2,-2,0,0,0,0,-2,0,-2,-2,0,0,0,0
"table","nonvisual",2,"Is it a mammal?","no","table:nonvisual:no:2",3,-1.33333333333333,1.15470053837925,-2,0,1.33333333333333,1.15470053837925,0,2,-1,1,-2,0,1.33333333333333,1.15470053837925,0,2
"table","nonvisual",3,"Is it healthy?","no","table:nonvisual:no:3",5,-1.8,0.447213595499958,-2,-1,1.4,1.94935886896179,0,4,-1.8,0.447213595499958,-2,-1,0.4,0.894427190999916,0,2
"table","nonvisual",4,"Does it grow in Hawaii?","no","table:nonvisual:no:4",5,-2,0,-2,-2,0.6,0.894427190999916,0,2,-2,0,-2,-2,0.4,0.894427190999916,0,2
"table","visual",1,"Does it have a neck?","no","table:visual:no:1",5,-1.4,0.894427190999916,-2,0,0.6,0.894427190999916,0,2,-1.4,0.894427190999916,-2,0,0.6,0.894427190999916,0,2
"table","visual",2,"Does it have a nose?","no","table:visual:no:2",4,-2,0,-2,-2,1.25,1.89296944860009,0,4,-2,0,-2,-2,0,0,0,0
"table","visual",3,"Does it have a tail?","no","table:visual:no:3",3,-2,0,-2,-2,0.333333333333333,0.577350269189626,0,1,-2,0,-2,-2,0,0,0,0
"table","visual",4,"Does it have a skin?","no","table:visual:no:4",5,-1.6,0.894427190999916,-2,0,0.6,0.894427190999916,0,2,-1.4,0.894427190999916,-2,0,0.4,0.894427190999916,0,2
"tiger","nonvisual",1,"Is it a carnivore?","yes","tiger:nonvisual:yes:1",4,1,1.15470053837925,0,2,1.5,1,1,3,-0.75,1.5,-2,1,2.25,1.5,1,4
"tiger","nonvisual",2,"Is it an animal?","yes","tiger:nonvisual:yes:2",5,2,0,2,2,1,1.73205080756888,0,4,-2,0,-2,-2,1,1.73205080756888,0,4
"tiger","nonvisual",4,"Does it live in zoos?","yes","tiger:nonvisual:yes:4",4,1,1.15470053837925,0,2,1.5,1.91485421551268,0,4,-1.75,0.5,-2,-1,1.75,1.70782512765993,0,4
"tiger","nonvisual",5,"Does it live in India?","yes","tiger:nonvisual:yes:5",4,0.75,0.957427107756338,0,2,0.75,0.957427107756338,0,2,-1,0.816496580927726,-2,0,1.5,0.577350269189626,1,2
"tiger","visual",1,"Does it have stripes?","yes","tiger:visual:yes:1",4,1.75,0.5,1,2,1,1.4142135623731,0,3,-1.75,0.5,-2,-1,0.75,0.957427107756338,0,2
"tiger","visual",2,"Does it have teeth?","yes","tiger:visual:yes:2",4,1.5,1,0,2,2.25,2.06155281280883,0,4,-1.25,1.5,-2,1,0.5,1,0,2
"tiger","visual",3,"Is it orange?","yes","tiger:visual:yes:3",7,0.714285714285714,0.755928946018454,0,2,1.57142857142857,1.2724180205607,0,4,-1.57142857142857,0.786795792469443,-2,0,1.57142857142857,1.2724180205607,0,3
"tiger","visual",4,"Does it have whiskers?","yes","tiger:visual:yes:4",7,1.28571428571429,1.49602648308619,-2,2,2,1.63299316185545,0,4,-1.42857142857143,0.786795792469443,-2,0,0.857142857142857,1.21498579258791,0,3
"tiger","visual",5,"Does it have large teeth?","yes","tiger:visual:yes:5",6,1,0.632455532033676,0,2,2,1.4142135623731,0,4,-1.5,0.547722557505166,-2,-1,1.5,1.37840487520902,0,4
"tiger","nonvisual",1,"Is it used for sitting on?","no","tiger:nonvisual:no:1",4,-2,0,-2,-2,1.5,1.29099444873581,0,3,-1.75,0.5,-2,-1,0.25,0.5,0,1
"tiger","nonvisual",2,"Does it taste sweet?","no","tiger:nonvisual:no:2",5,-1.8,0.447213595499958,-2,-1,0.6,0.547722557505166,0,1,-1.4,1.34164078649987,-2,1,0.4,0.894427190999916,0,2
"tiger","nonvisual",3,"Does it grow underground?","no","tiger:nonvisual:no:3",3,-1.33333333333333,1.15470053837925,-2,0,1.66666666666667,0.577350269189626,1,2,-1,1.73205080756888,-2,1,1.66666666666667,1.52752523165195,0,3
"tiger","nonvisual",4,"Is it worn in winter?","no","tiger:nonvisual:no:4",4,-1.5,1,-2,0,1,0.816496580927726,0,2,-1,1.4142135623731,-2,1,0.5,1,0,2
"tiger","nonvisual",5,"Is it used for relaxing?","no","tiger:nonvisual:no:5",6,-1.5,0.836660026534076,-2,0,0.333333333333333,0.516397779494322,0,1,-1.83333333333333,0.408248290463863,-2,-1,0.333333333333333,0.816496580927726,0,2
"tiger","visual",1,"Is it black?","no","tiger:visual:no:1",5,-1.4,0.547722557505166,-2,-1,2.4,1.81659021245849,0,4,-1,1.22474487139159,-2,1,1.4,0.894427190999916,0,2
"tiger","visual",2,"Is it brown?","no","tiger:visual:no:2",7,-1.14285714285714,1.0690449676497,-2,0,2.28571428571429,0.951189731211342,1,4,-1.42857142857143,0.534522483824849,-2,-1,1.71428571428571,1.49602648308619,0,4
"tiger","visual",3,"Does it have large ears?","no","tiger:visual:no:3",5,-0.4,0.894427190999916,-1,1,1.8,1.09544511501033,0,3,-0.2,1.09544511501033,-1,1,1,1.22474487139159,0,3
"tiger","visual",4,"Is it yellow inside?","no","tiger:visual:no:4",4,-1.5,0.577350269189626,-2,-1,1.5,1.29099444873581,0,3,-0.5,1,-2,0,0.75,0.5,0,1
"tiger","visual",5,"Does it have warts?","no","tiger:visual:no:5",5,-1,1,-2,0,1.6,1.14017542509914,0,3,-1.2,0.836660026534076,-2,0,2.2,1.6431676725155,0,4
"toad","nonvisual",1,"Does it eat?","yes","toad:nonvisual:yes:1",6,2,0,2,2,1,1.26491106406735,0,3,-1.66666666666667,0.516397779494322,-2,-1,1,0.632455532033676,0,2
"toad","nonvisual",2,"Does it hop?","yes","toad:nonvisual:yes:2",7,1.85714285714286,0.377964473009227,1,2,1.42857142857143,0.975900072948533,0,3,-1.57142857142857,0.534522483824849,-2,-1,0.857142857142857,1.0690449676497,0,3
"toad","nonvisual",3,"Is it an amphibian?","yes","toad:nonvisual:yes:3",4,1.75,0.5,1,2,1.75,0.957427107756338,1,3,-1.75,0.5,-2,-1,2.5,1.29099444873581,1,4
"toad","nonvisual",4,"Does it eat insects?","yes","toad:nonvisual:yes:4",4,1.5,0.577350269189626,1,2,1.5,0.577350269189626,1,2,-1.25,0.5,-2,-1,2,0.816496580927726,1,3
"toad","visual",1,"Is it green?","yes","toad:visual:yes:1",2,0.5,0.707106781186548,0,1,1.5,2.12132034355964,0,3,-2,0,-2,-2,1.5,2.12132034355964,0,3
"toad","visual",3,"Is it small?","yes","toad:visual:yes:3",4,1.25,0.957427107756338,0,2,2.75,1.25830573921179,1,4,-1.5,0.577350269189626,-2,-1,0.75,0.5,0,1
"toad","visual",4,"Does it have a long tongue?","yes","toad:visual:yes:4",5,1.6,0.894427190999916,0,2,2,1.58113883008419,0,4,-1.6,0.894427190999916,-2,0,0.8,1.30384048104053,0,3
"toad","nonvisual",1,"Does it bark?","no","toad:nonvisual:no:1",5,-2,0,-2,-2,1,1.73205080756888,0,4,-2,0,-2,-2,1.2,1.30384048104053,0,3
"toad","nonvisual",2,"Does it run fast?","no","toad:nonvisual:no:2",4,-0.75,0.957427107756338,-2,0,1,0.816496580927726,0,2,-1.25,0.957427107756338,-2,0,1,1.15470053837925,0,2
"toad","nonvisual",3,"Is it furry?","no","toad:nonvisual:no:3",5,-2,0,-2,-2,1.2,1.78885438199983,0,4,-1.8,0.447213595499958,-2,-1,0.4,0.894427190999916,0,2
"toad","nonvisual",4,"Does it taste good?","no","toad:nonvisual:no:4",7,-1.14285714285714,1.0690449676497,-2,1,0.857142857142857,1.21498579258791,0,3,-1.28571428571429,0.951189731211342,-2,0,1.57142857142857,1.2724180205607,0,3
"toad","visual",1,"Does it have handle bars?","no","toad:visual:no:1",6,-1.5,1.22474487139159,-2,1,0.333333333333333,0.816496580927726,0,2,-1.83333333333333,0.408248290463863,-2,-1,0.166666666666667,0.408248290463863,0,1
"toad","visual",2,"Does it have a peel?","no","toad:visual:no:2",5,-1.8,0.447213595499958,-2,-1,1.4,1.14017542509914,0,3,-1.6,0.547722557505166,-2,-1,1.4,1.94935886896179,0,4
"toad","visual",3,"Does it have a tail?","no","toad:visual:no:3",6,-1.83333333333333,0.408248290463863,-2,-1,1,1.26491106406735,0,3,-1.5,0.547722557505166,-2,-1,1.16666666666667,1.32916013582513,0,3
"toad","visual",4,"Does it have whiskers?","no","toad:visual:no:4",4,-2,0,-2,-2,1,0.816496580927726,0,2,-1.5,0.577350269189626,-2,-1,1.5,1.29099444873581,0,3
"train","nonvisual",1,"Is it used for freight?","yes","train:nonvisual:yes:1",5,1.6,0.547722557505166,1,2,1.6,1.81659021245849,0,4,-1.6,0.547722557505166,-2,-1,0.8,0.836660026534076,0,2
"train","nonvisual",2,"Is it used for transportation?","yes","train:nonvisual:yes:2",6,2,0,2,2,1.66666666666667,0.816496580927726,1,3,-1.5,0.547722557505166,-2,-1,0.666666666666667,0.816496580927726,0,2
"train","nonvisual",3,"Does it require a conductor?","yes","train:nonvisual:yes:3",4,1.5,0.577350269189626,1,2,1.25,0.957427107756338,0,2,-1.25,0.5,-2,-1,2,1.4142135623731,0,3
"train","nonvisual",4,"Is it loud?","yes","train:nonvisual:yes:4",5,1.8,0.447213595499958,1,2,1.4,1.51657508881031,0,3,-1.8,0.447213595499958,-2,-1,1.4,1.67332005306815,0,4
"train","visual",1,"Does it have a caboose?","yes","train:visual:yes:1",5,1,0.707106781186548,0,2,1.8,0.836660026534076,1,3,-1.2,0.836660026534076,-2,0,1.4,0.547722557505166,1,2
"train","visual",2,"Does it have an engine?","yes","train:visual:yes:2",6,2,0,2,2,2,1.26491106406735,1,4,-1.33333333333333,0.816496580927726,-2,0,1.5,1.22474487139159,0,3
"train","visual",3,"Does it have many cars?","yes","train:visual:yes:3",6,0.5,1.04880884817015,-1,2,1.33333333333333,1.36626010212795,0,4,-0.833333333333333,1.16904519445001,-2,1,0.666666666666667,0.816496580927726,0,2
"train","visual",4,"Is it made of metal?","yes","train:visual:yes:4",5,1.6,0.547722557505166,1,2,2.4,1.34164078649987,1,4,-1.8,0.447213595499958,-2,-1,2,1.58113883008419,0,4
"train","nonvisual",1,"Is it a fruit?","no","train:nonvisual:no:1",7,-2,0,-2,-2,0.714285714285714,1.49602648308619,0,4,-1.85714285714286,0.377964473009227,-2,-1,1.28571428571429,1.60356745147455,0,4
"train","nonvisual",2,"Does it grow in tropical climates?","no","train:nonvisual:no:2",5,-1.6,0.894427190999916,-2,0,1.8,1.6431676725155,0,4,-1.6,0.894427190999916,-2,0,1,1.22474487139159,0,3
"train","nonvisual",3,"Does it live in the Arctic?","no","train:nonvisual:no:3",4,-2,0,-2,-2,0.25,0.5,0,1,-2,0,-2,-2,0,0,0,0
"train","nonvisual",4,"Does it produce offspring?","no","train:nonvisual:no:4",5,-2,0,-2,-2,1.4,1.34164078649987,0,3,-1.4,0.547722557505166,-2,-1,1.4,1.34164078649987,0,3
"train","visual",1,"Is it green?","no","train:visual:no:1",7,-0.571428571428571,0.786795792469443,-2,0,1.42857142857143,0.786795792469443,0,2,-1.14285714285714,1.0690449676497,-2,1,0.571428571428571,0.975900072948533,0,2
"train","visual",2,"Does it have a zipper?","no","train:visual:no:2",2,-2,0,-2,-2,0.5,0.707106781186548,0,1,-2,0,-2,-2,0,0,0,0
"train","visual",3,"Does it have a beak?","no","train:visual:no:3",4,-2,0,-2,-2,1.75,2.06155281280883,0,4,-2,0,-2,-2,0,0,0,0
"train","visual",4,"Does it have long legs?","no","train:visual:no:4",5,-1.6,0.894427190999916,-2,0,1,1.4142135623731,0,3,-1.4,0.894427190999916,-2,0,0.6,0.894427190999916,0,2
"zebra","nonvisual",1,"Is it an animal?","yes","zebra:nonvisual:yes:1",9,2,0,2,2,1.44444444444444,1.23603308118261,0,4,-1.88888888888889,0.333333333333333,-2,-1,1.22222222222222,1.64147630029935,0,4
"zebra","nonvisual",2,"Does it run fast?","yes","zebra:nonvisual:yes:2",7,1,1,-1,2,1.57142857142857,1.13389341902768,0,3,-0.714285714285714,1.11269728052837,-2,1,2,1.4142135623731,0,4
"zebra","nonvisual",3,"Does it live in Africa?","yes","zebra:nonvisual:yes:3",6,1,0.894427190999916,0,2,1.33333333333333,1.03279555898864,0,3,-0.666666666666667,1.03279555898864,-2,1,1.83333333333333,1.16904519445001,0,3
"zebra","nonvisual",4,"Does it travel in herds?","yes","zebra:nonvisual:yes:4",6,0.666666666666667,1.03279555898864,-1,2,1.33333333333333,0.816496580927726,1,3,-1,1.26491106406735,-2,1,2,0.632455532033676,1,3
"zebra","visual",1,"Does it have stripes?","yes","zebra:visual:yes:1",4,1.75,0.5,1,2,1.75,1.25830573921179,0,3,-2,0,-2,-2,1,0.816496580927726,0,2
"zebra","visual",2,"Does it have four legs?","yes","zebra:visual:yes:2",5,1.8,0.447213595499958,1,2,1,0.707106781186548,0,2,-1.8,0.447213595499958,-2,-1,1.2,0.836660026534076,0,2
"zebra","visual",3,"Does it have hooves?","yes","zebra:visual:yes:3",2,1.5,0.707106781186548,1,2,2,1.4142135623731,1,3,-1,1.4142135623731,-2,0,0.5,0.707106781186548,0,1
"zebra","visual",4,"Does it have a mane?","yes","zebra:visual:yes:4",4,0.75,0.957427107756338,0,2,1.5,1,0,2,-0.5,1.29099444873581,-2,1,1.5,1,0,2
"zebra","nonvisual",1,"Does it eat garbage?","no","zebra:nonvisual:no:1",3,-1.33333333333333,0.577350269189626,-2,-1,1,1,0,2,-0.333333333333333,1.52752523165195,-2,1,1.66666666666667,1.52752523165195,0,3
"zebra","nonvisual",2,"Is it used for eating on?","no","zebra:nonvisual:no:2",5,-1.2,1.09544511501033,-2,0,1.8,1.48323969741913,0,4,-1.2,1.30384048104053,-2,1,0.6,0.894427190999916,0,2
"zebra","nonvisual",3,"Is it eaten by rabbits?","no","zebra:nonvisual:no:3",3,-2,0,-2,-2,1.33333333333333,2.3094010767585,0,4,-2,0,-2,-2,1.33333333333333,2.3094010767585,0,4
"zebra","nonvisual",4,"Does it live in water?","no","zebra:nonvisual:no:4",5,-2,0,-2,-2,0.4,0.547722557505166,0,1,-1.8,0.447213595499958,-2,-1,1.4,0.894427190999916,1,3
"zebra","nonvisual",5,"Does it live in jungles?","no","zebra:nonvisual:no:5",5,-0.8,1.6431676725155,-2,2,1.4,1.14017542509914,0,3,-1.2,1.09544511501033,-2,0,1.6,1.14017542509914,0,3
"zebra","visual",1,"Is it red?","no","zebra:visual:no:1",3,-2,0,-2,-2,1.66666666666667,2.08166599946613,0,4,-2,0,-2,-2,0,0,0,0
"zebra","visual",2,"Does it have antennae?","no","zebra:visual:no:2",3,-2,0,-2,-2,0,0,0,0,-2,0,-2,-2,0,0,0,0
"zebra","visual",3,"Does it have jaws?","yes","zebra:visual:yes:3",7,1,1.52752523165195,-2,2,1.42857142857143,1.39727626201154,0,4,-1,1,-2,0,1,1.52752523165195,0,4
